154,"[0.77220820,0.61172996,0.26685607,0.92524639,0.73630925,0.30609543,0.88101195,0.06139534,0.11655835,0.90299176,0.76667922,0.56711846,0.60906414,0.83088204,0.03338461,0.74553149,0.66950219,0.59977058,0.37790988,0.19120040,0.63873398,0.42039210,0.54808936,0.16069192,0.56739600,0.14388265,0.29124295,0.04633221,0.76550941,0.90480233,0.07410706,0.96823757,0.02492436,0.74043888,0.62278056,0.13170309,0.31237885,0.68079182,0.27206739,0.96973498,0.33607823,0.09074425,0.85620257,0.07150305,0.70509064,0.12759729,0.34667794,0.35916266,0.46660239,0.20822415,0.97852067,0.51231474,0.32244190,0.73534744,0.88719504,0.13257598,0.97867474,0.21921068,0.02015785,0.57494592,0.36676462,0.96133476,0.86802564,0.64023284,0.25196180,0.51881688,0.44406227,0.18037052,0.48646495,0.36747590,0.42887024,0.54542759,0.44841835,0.21509657,0.78221403,0.39127716,0.22215821,0.25554182,0.00107231,0.67057351,0.27034309,0.64825197,0.83945137,0.47818435,0.89857545,0.44666381,0.60735473,0.17474973,0.31863138,0.60987333,0.65620453,0.42171295,0.32651428,0.40062034,0.36885690,0.39378026,0.13421814,0.75699770,0.88869979,0.20107764,0.88186846,0.15393485,0.12366883,0.45974606,0.55048932,0.40669089,0.47819294,0.18328259,0.31087887,0.65755582,0.01671748,0.48331887,0.69154202,0.67006169,0.18237543,0.50481633,0.24016277,0.12735681,0.25993178,0.23860552,0.45781520,0.47797205,0.05291698,0.41968060,0.38101435,0.24903900,0.88927084,0.14123164]"
155,"[0.66004752,0.10410879,0.28447831,0.77094226,0.13841716,0.56728640,0.11271299,0.56113033,0.77622590,0.55843893,0.94971509,0.17187229,0.42741311,0.42848443,0.09905693,0.36939902,0.01764999,0.85710036,0.33528371,0.23385816,0.68052096,0.28787469,0.46262342,0.78125380,0.39112613,0.04732966,0.46904160,0.79555488,0.19617422,0.56503012,0.95880938,0.09302653,0.85002322,0.73872202,0.93979866,0.82166611,0.97559997,0.09926780,0.55901286,0.10950117,0.51619106,0.99438301,0.17766459,0.48854247,0.14609728,0.16281376,0.64613164,0.33767266,0.00773335,0.19010778,0.69492311,0.93508488,0.06244068,0.32237147,0.56097599,0.01879019,0.49676124,0.54967722,0.96935681,0.35037017,0.59940816,0.48867800,0.62990865,0.28995517,0.39406296,0.67854027,0.44948153,0.58789768,0.15518308,0.26789506,0.82902440,0.60524930,0.16368723,0.11340131,0.28527261,0.71268472,0.14116815,0.24022408,0.60962210,0.62727109,0.48437045,0.81965316,0.05351032,0.73403028,0.02190397,0.48452639,0.26577919,0.65690432,0.70423298,0.17327358,0.96882746,0.16500068,0.73002981,0.68883819,0.78186372,0.63188594,0.37060695,0.31040461,0.13206972,0.10766869,0.20693549,0.76594735,0.87544752,0.39163758,0.38601959,0.56368318,0.05222465,0.19832093,0.36113369,0.00726433,0.34493599,0.35266834,0.54277512,0.23769723,0.17278110,0.23522078,0.55759125,0.11856624,0.13735543,0.63411568,0.18379190,0.15314771,0.50351688,0.10292404,0.59160104,0.22150869,0.51146286,0.90552482]"
156,"[0.58406409,0.03354461,0.62144130,0.77662337,0.04451744,0.87354084,0.47878913,0.64247536,0.75587567,0.04114728,0.75383100,0.89499815,0.13522122,0.74484233,0.37211242,0.85648187,0.67613403,0.72964334,0.46367263,0.48557560,0.97010099,0.23587918,0.89278250,0.59701448,0.77028706,0.73911352,0.90411320,0.63414201,0.32297920,0.10484192,0.73672686,0.10733281,0.41773642,0.54980515,0.65747284,0.86440733,0.63035367,0.50580019,0.89743677,0.28345536,0.84713754,0.89936119,0.09768112,0.45881381,0.46607715,0.81101214,0.16367948,0.70645360,0.94414983,0.11692993,0.35214972,0.90973997,0.02830520,0.16565964,0.79977431,0.98356521,0.13671192,0.64022780,0.74315084,0.33475088,0.55625857,0.06772043,0.97324424,0.55730733,0.59085094,0.21229124,0.98891361,0.03343005,0.90696989,0.38575802,0.02823238,0.78410705,0.82525333,0.57908333,0.47408048,0.60930070,0.35414203,0.72625345,0.58273431,0.25886734,0.98850969,0.45218131,0.93775591,0.90785590,0.14373408,0.03651559,0.63352906,0.40381512,0.14292764,0.04703984,0.68118085,0.00415905,0.10899997,0.84572582,0.95305763,0.37079305,0.92059719,0.57806903,0.44247536,0.07282803,0.57862722,0.47606299,0.75951736,0.60665390,0.50601409,0.60369421,0.06250702,0.52858317,0.33959431,0.50327279,0.20972539,0.15387422,0.27080315,0.62295186,0.53269083,0.56099503,0.72665367,0.52642698,0.50999120,0.64670212,0.28692892,0.03007876,0.36482864,0.92108621,0.98880564,0.96204889,0.51935522,0.11020516]"
157,"[0.32249539,0.31140801,0.34483706,0.25180594,0.63756296,0.66579434,0.44990040,0.27515273,0.85423506,0.32831454,0.93761424,0.29175527,0.01800771,0.60074103,0.85960737,0.84811605,0.30029636,0.23805127,0.14590618,0.28963926,0.32615385,0.95968191,0.36349603,0.50642267,0.55346151,0.23464136,0.23879941,0.34779838,0.19352320,0.14657983,0.51737188,0.43796807,0.01603610,0.45851046,0.53133749,0.10996371,0.58602570,0.34554206,0.95219496,0.45820804,0.06190125,0.12440727,0.65298943,0.99258274,0.49585453,0.70557892,0.85945213,0.13025428,0.75320514,0.28589497,0.84688900,0.57354167,0.09996766,0.60995785,0.25665897,0.54358689,0.57366464,0.93849229,0.85957750,0.84838214,0.81043003,0.32978424,0.43998840,0.76248279,0.07388980,0.41872585,0.67053080,0.30809276,0.97388610,0.42378549,0.69893722,0.55317128,0.88148482,0.81909806,0.11085232,0.12885903,0.72959906,0.58920542,0.43732048,0.73761584,0.97566612,0.12157129,0.41120955,0.73736240,0.69704330,0.06053833,0.56696000,0.12042051,0.35506087,0.59385928,0.94165666,0.13517886,0.28175768,0.79912856,0.23709563,0.25313073,0.71164019,0.24297667,0.35293938,0.93896408,0.28450514,0.23669909,0.69490614,0.75680639,0.88121266,0.53420109,0.52678283,0.02263636,0.72821428,0.58766541,0.71791869,0.47112283,0.75701680,0.60390481,0.17744548,0.27741214,0.88736899,0.14402696,0.68761285,0.26127649,0.19976778,0.05934428,0.90772542,0.71815445,0.04793769,0.48792509,0.25040689,0.32429568]"
158,"[0.74302054,0.41355033,0.72164209,0.69552719,0.11931168,0.81824790,0.37141818,0.25290200,0.07199906,0.18285038,0.31170841,0.04130647,0.63051090,0.06783037,0.80544522,0.78111033,0.90268062,0.31388917,0.05125057,0.74829288,0.80883021,0.37578921,0.49620872,0.85126859,0.44512688,0.38678254,0.52196039,0.80371708,0.60284463,0.83993926,0.09306899,0.80470818,0.04768385,0.40062223,0.33958531,0.62408945,0.86078754,0.55569268,0.31249806,0.19370972,0.72790981,0.25469164,0.27732700,0.00554027,0.59320468,0.31112237,0.78224421,0.53926001,0.14316382,0.32060830,0.59801943,0.48538742,0.62941338,0.31702523,0.57830072,0.77806749,0.83741077,0.74513519,0.46328864,0.51122533,0.99914942,0.24955531,0.57384999,0.31686953,0.73041887,0.45205995,0.14758614,0.26689682,0.08514372,0.45656091,0.70946191,0.78145997,0.96430935,0.27601676,0.31732223,0.94783213,0.01566150,0.82110572,0.60221505,0.50489468,0.81878285,0.87003242,0.61832430,0.42715350,0.80294171,0.29914943,0.15041702,0.59554290,0.98232444,0.50428383,0.30799990,0.91084354,0.75078180,0.84384979,0.64855697,0.69623982,0.09686106,0.43644537,0.06053382,0.92132037,0.47701204,0.78950911,0.98321783,0.71112663,0.96581727,0.24314327,0.24868254,0.84188622,0.15300760,0.93525081,0.47450982,0.61767264,0.93827993,0.53629837,0.02168479,0.65109717,0.96812140,0.54642111,0.32448761,0.16189737,0.90703156,0.37031920,0.88154353,0.88069195,0.13024626,0.70409526,0.02096379,0.75138165]"
159,"[0.20344061,0.35102575,0.61792157,0.70306430,0.15962420,0.86908511,0.65054407,0.61485242,0.89086818,0.20818941,0.15602054,0.17168104,0.99278576,0.59499981,0.09989349,0.91867534,0.78870676,0.40703006,0.83418256,0.63712327,0.93627170,0.08668773,0.68222963,0.66455306,0.16883589,0.47683479,0.38767733,0.13845812,0.98230691,0.63086288,0.32710171,0.42396176,0.86040614,0.92093896,0.84225833,0.31926937,0.10877748,0.09199430,0.80311994,0.76893621,0.01207847,0.26076001,0.10264524,0.25565184,0.19090164,0.66541046,0.28308210,0.22136103,0.75765840,0.77934219,0.43043836,0.39855875,0.94497887,0.26946547,0.43136185,0.33839241,0.70871061,0.59025314,0.47094410,0.60118936,0.30528362,0.32624641,0.07762706,0.28106667,0.63209142,0.25001199,0.95307529,0.11269849,0.98178260,0.63232567,0.24717710,0.13804427,0.34623269,0.50225223,0.67393227,0.66671703,0.26171585,0.36160833,0.28028267,0.06898843,0.47601749,0.31019905,0.94732132,0.88359203,0.97027875,0.65250738,0.31705944,0.48589433,0.96272812,0.35040444,0.48886156,0.47116748,0.10202936,0.42913006,0.85309083,0.71349596,0.63443392,0.47669125,0.79595962,0.90473610,0.99672940,0.79984834,0.56878354,0.58086102,0.84162003,0.94426427,0.19991511,0.39081575,0.05622521,0.33930631,0.56066634,0.31832374,0.09766493,0.52810229,0.92666004,0.87163791,0.14110238,0.57246323,0.91085464,0.61956425,0.20981639,0.68075948,0.28194784,0.58723046,0.91347586,0.99110193,0.27216760,0.90425802]"
160,"[0.15426901,0.10734330,0.22004079,0.20182239,0.83414706,0.08132316,0.21936643,0.56559812,0.06784935,0.74178062,0.40849665,0.67021149,0.03181883,0.31210050,0.38108794,0.85710443,0.16730248,0.11462280,0.99821383,0.96849158,0.62099796,0.93805640,0.42394972,0.38667684,0.73708028,0.22594085,0.69710732,0.79913568,0.22826474,0.08135457,0.79484953,0.42928246,0.90597270,0.70193132,0.60666642,0.60339482,0.40324216,0.97202470,0.55288472,0.39450375,0.33876702,0.53868112,0.92949587,0.98572008,0.32502539,0.88569073,0.20401347,0.30167740,0.82977869,0.75643773,0.62807464,0.76917602,0.34163825,0.25249189,0.87205513,0.08187052,0.76262900,0.04457584,0.63180530,0.54528016,0.53638109,0.80854768,0.71280470,0.86707271,0.97441501,0.19445480,0.39627619,0.23042225,0.31174441,0.53110984,0.09670696,0.16455531,0.90633493,0.31483057,0.98504107,0.01685889,0.32895839,0.71004533,0.56714876,0.73445023,0.84907203,0.84728486,0.81577544,0.43677239,0.37482779,0.79877651,0.18545235,0.92253163,0.14847148,0.84557781,0.64471249,0.87297623,0.95432980,0.74917833,0.17845979,0.08443149,0.78636182,0.39302724,0.99642106,0.39966221,0.37168591,0.92456963,0.31907237,0.65783839,0.19651851,0.12601338,0.11173246,0.43675685,0.32244658,0.52645905,0.82813545,0.65791314,0.41434988,0.04242352,0.81159855,0.15323580,0.40572668,0.27778081,0.35965033,0.12227833,0.16685317,0.79865747,0.34393663,0.88031672,0.68886340,0.40166711,0.26873882,0.24315283]"
161,"[0.43760663,0.83388182,0.06430307,0.37604648,0.90715533,0.00386129,0.16841560,0.07474952,0.38957910,0.37461916,0.39147705,0.72043445,0.43047878,0.99762653,0.73207577,0.58114680,0.42843065,0.24420509,0.68097648,0.05580327,0.85457878,0.04003013,0.96256077,0.11103125,0.95660805,0.60131954,0.47429477,0.42862357,0.17780090,0.35625969,0.44069019,0.22705100,0.62007724,0.61649730,0.01615851,0.38784342,0.31241205,0.63148342,0.28932081,0.48583832,0.61185070,0.72358216,0.16033801,0.48278359,0.00924164,0.83737609,0.49528824,0.90963712,0.95205964,0.76365719,0.91689198,0.32261766,0.60039748,0.96004681,0.08232415,0.24917632,0.04783279,0.39176842,0.27208414,0.96094654,0.36261265,0.63135047,0.87450230,0.31210793,0.14598874,0.21029082,0.58633630,0.49349063,0.49735092,0.66576552,0.74051404,0.13009214,0.50471030,0.89618635,0.61661980,0.04709758,0.04472311,0.77679788,0.35794368,0.78637333,0.03057742,0.71155290,0.76735517,0.62193296,0.66196209,0.62452185,0.73555210,0.69215915,0.29347769,0.76777146,0.19639403,0.37419393,0.73045262,0.17114181,0.39819181,0.01826805,0.63476435,0.65092186,0.03876428,0.35117533,0.98265775,0.27197756,0.75781488,0.36966458,0.09324574,0.25358275,0.73636534,0.74560599,0.58298108,0.07826832,0.98790444,0.93996307,0.70361926,0.62051024,0.94312691,0.54352339,0.50356920,0.58589234,0.83506766,0.88289945,0.27466687,0.54675001,0.50769555,0.87030720,0.50165667,0.37615797,0.68826489,0.83425264]"
162,"[0.04454245,0.63087775,0.12436738,0.62171729,0.28748181,0.02799485,0.15808599,0.66279529,0.55898064,0.17559944,0.22269602,0.26741814,0.04421502,0.40215769,0.18853002,0.21910645,0.93065835,0.69801252,0.31994448,0.98190557,0.60642642,0.34197752,0.03413566,0.32761235,0.09538281,0.29177583,0.66596876,0.39642038,0.56756119,0.96575201,0.98401906,0.61878241,0.26970327,0.30846655,0.65964088,0.64229763,0.91427419,0.67208807,0.04175165,0.13499640,0.38857815,0.12494250,0.87054748,0.45352756,0.53179488,0.51969831,0.45966039,0.16327865,0.78378789,0.72691379,0.27043618,0.77400437,0.35989572,0.19496238,0.07786083,0.35252670,0.89927571,0.40697027,0.27727647,0.77893214,0.15508911,0.84335300,0.67760463,0.72214609,0.35302284,0.47738921,0.09910550,0.38658631,0.41458016,0.57266514,0.23545943,0.79443907,0.97003751,0.19273253,0.46014967,0.50436369,0.90652038,0.09504941,0.31415485,0.24481220,0.94282373,0.26276721,0.24467177,0.85109719,0.19307370,0.22720837,0.55481972,0.65020153,0.94197636,0.60794412,0.00436351,0.57192370,0.53767471,0.52169276,0.14047417,0.41017644,0.71864199,0.37828188,0.02057851,0.93485170,0.60693878,0.64868943,0.78368483,0.17226198,0.29720348,0.16774996,0.62127652,0.15307040,0.67276771,0.13242710,0.29570475,0.07949163,0.80640442,0.07683960,0.85084298,0.21073769,0.40569907,0.48355890,0.83608460,0.73535931,0.14232858,0.41960405,0.19853519,0.35362329,0.19697529,0.87457892,0.59672401,0.94974584]"
163,"[0.42713406,0.52623856,0.91282387,0.32740303,0.90006717,0.13552560,0.92996367,0.90000018,0.09273172,0.55288039,0.05724308,0.96376246,0.05881086,0.37296471,0.61777592,0.56059864,0.82336485,0.06803562,0.91913181,0.11220451,0.33941188,0.89423060,0.54443113,0.48640649,0.09434961,0.09871212,0.67063482,0.20830852,0.73000029,0.87047346,0.28064890,0.99928990,0.37757077,0.39814828,0.33299898,0.93993676,0.58862519,0.37230902,0.54457000,0.84177247,0.00952143,0.63079695,0.78386635,0.45663306,0.58905916,0.88476291,0.96425354,0.77065696,0.84749556,0.69833754,0.90907423,0.31477230,0.79833021,0.63441381,0.36977212,0.51209970,0.93170275,0.13023693,0.48385923,0.68083352,0.55541144,0.15213445,0.10187929,0.52901235,0.05524991,0.96807278,0.29547480,0.19554098,0.33106558,0.26102825,0.16102743,0.25375815,0.80663754,0.86387962,0.82764107,0.88645093,0.25941465,0.87718956,0.43778720,0.26115105,0.32918567,0.24831648,0.36052000,0.69993088,0.59416048,0.13859061,0.62499610,0.71934471,0.81805583,0.48868965,0.69699717,0.42699646,0.29746892,0.57811682,0.57740571,0.95497548,0.35312277,0.68612075,0.62605651,0.21468070,0.58698871,0.13155771,0.97332918,0.98284962,0.61364557,0.39751092,0.85414298,0.44320114,0.32796305,0.29221559,0.06287155,0.91036611,0.60870265,0.51777588,0.83254718,0.63087639,0.26528920,0.63506032,0.14715902,0.07886077,0.20909670,0.69295493,0.37378744,0.92919788,0.08133133,0.18320962,0.71222097,0.76746988]"
164,"[0.73554165,0.03101546,0.22655544,0.55762001,0.81864727,0.97967370,0.23343085,0.04006739,0.90394601,0.73158608,0.61803601,0.87744965,0.75463822,0.19242442,0.45357447,0.78275915,0.03107463,0.39159362,0.09152350,0.68568298,0.82427258,0.44926768,0.16861139,0.98666622,0.47535486,0.17235103,0.59934649,0.89681441,0.47493022,0.05233494,0.00730942,0.36043118,0.04655093,0.67260644,0.88728614,0.47427385,0.60583056,0.57915875,0.56200736,0.17565193,0.57316185,0.42730383,0.87050397,0.19846602,0.49068061,0.55355116,0.46391628,0.07261793,0.59039281,0.42293899,0.05381438,0.31910257,0.95416189,0.10131991,0.18017967,0.38927537,0.08222930,0.45601574,0.38521262,0.46654296,0.64975158,0.36197155,0.12944043,0.86498108,0.89599554,0.12254998,0.68016899,0.49881526,0.47848796,0.71191781,0.75198420,0.65592921,0.38751428,0.00554929,0.88299795,0.63763516,0.83005858,0.28363206,0.06639020,0.09746383,0.48905645,0.58057895,0.26626092,0.09053251,0.53979919,0.70840958,0.69507480,0.17042866,0.34277869,0.94212418,0.83893759,0.31386681,0.36620075,0.37350917,0.73393935,0.78048929,0.45309473,0.34037987,0.81465273,0.42048229,0.99964004,0.56164640,0.73729733,0.31045817,0.73776100,0.60826398,0.80672900,0.29740861,0.85095878,0.31487406,0.38749098,0.97788279,0.40082078,0.45463416,0.77373573,0.72789663,0.82921553,0.00939421,0.39866858,0.48089688,0.93691162,0.32212325,0.78866520,0.43841578,0.80038633,0.92982576,0.79480585,0.69080039]"
165,"[0.81334937,0.49351736,0.99233162,0.47081857,0.18273538,0.93471858,0.59064679,0.97816007,0.98370837,0.86670532,0.50433948,0.33439706,0.61802812,0.68441732,0.78188015,0.27093559,0.85151354,0.11777346,0.20830497,0.74810316,0.45651174,0.15158554,0.32201320,0.66479089,0.60691407,0.44585066,0.75971647,0.12591622,0.49942439,0.23336274,0.01385102,0.46694476,0.80732363,0.62197535,0.04245664,0.04209568,0.60374108,0.34103740,0.65149458,0.38925458,0.99751756,0.80424556,0.10165317,0.95261095,0.26748401,0.65497399,0.63285578,0.03367557,0.48830873,0.26204346,0.98993909,0.81915362,0.82854683,0.22721441,0.70811029,0.64502091,0.96714316,0.75580736,0.19422214,0.99460747,0.92443223,0.71923708,0.41003647,0.22338483,0.71690119,0.70923181,0.18004938,0.36278376,0.29750135,0.88814714,0.86630621,0.85001358,0.71671790,0.22105638,0.55545244,0.17347956,0.85789588,0.63977502,0.91070962,0.76222216,0.87999462,0.08829860,0.83640076,0.29291150,0.44449604,0.76650824,0.43129812,0.03821119,0.48406085,0.24377632,0.36969154,0.86911492,0.10247666,0.11632669,0.58327044,0.39059307,0.01256742,0.05502306,0.09711774,0.70085782,0.04189423,0.69338780,0.08264139,0.08015795,0.88440251,0.98605468,0.93866463,0.20614764,0.86112064,0.49397542,0.52764999,0.01595771,0.27800017,0.26793826,0.08709088,0.91563671,0.14285011,0.85095940,0.49597931,0.46312147,0.21892782,0.41314896,0.40775543,0.33218667,0.05142275,0.46145822,0.68484205,0.40174224]"
166,"[0.11097305,0.29102143,0.65380419,0.95130453,0.83945067,0.70575588,0.55576846,0.27248535,0.49354073,0.04899217,0.22247073,0.08036560,0.72013963,0.63084824,0.39306940,0.27306302,0.36136062,0.19776038,0.49067088,0.93516592,0.70167316,0.13297028,0.17118048,0.65524033,0.89901565,0.26870618,0.13782011,0.24029577,0.35662146,0.93989090,0.33048297,0.34304939,0.39807145,0.49518820,0.19604502,0.23793824,0.93132505,0.01396543,0.09412238,0.97852389,0.96457757,0.90324120,0.10938784,0.97050748,0.46448190,0.99213089,0.00808760,0.28608677,0.55402403,0.64111391,0.55674962,0.69959873,0.55055713,0.04653544,0.50965591,0.72858273,0.14173070,0.54948513,0.88167080,0.93309255,0.39454976,0.07939081,0.48113205,0.59210410,0.88312452,0.53692771,0.48823125,0.32768092,0.03343579,0.58920325,0.86168760,0.35522733,0.40421850,0.62668823,0.70705283,0.42719146,0.05803870,0.45110711,0.72416913,0.08552875,0.28328813,0.77395802,0.70912294,0.41079510,0.54376438,0.71494386,0.37018318,0.26919783,0.53790301,0.67572212,0.91601689,0.27263735,0.21252725,0.54300922,0.88605761,0.28412806,0.77931526,0.97535928,0.21329652,0.14462056,0.15858500,0.25270638,0.23122926,0.19580583,0.09904603,0.20843287,0.17893935,0.64342025,0.63555014,0.64363674,0.92972251,0.48374554,0.12485845,0.68160707,0.38120480,0.93176093,0.97829538,0.48795029,0.21653202,0.35826172,0.90774585,0.78941565,0.72250719,0.11705595,0.19644576,0.67757681,0.26967991,0.15280343]"
167,"[0.68973014,0.17796039,0.50564031,0.53907510,0.12827735,0.98996396,0.34519029,0.74940779,0.37609502,0.08314685,0.51033731,0.56837501,0.01948112,0.74364925,0.82917700,0.11246414,0.88642115,0.59554309,0.00633719,0.55010058,0.26504343,0.63522562,0.90442245,0.44232446,0.11804558,0.03406147,0.30669783,0.51922408,0.06223230,0.94828890,0.23241597,0.01173022,0.98708850,0.20038402,0.34500358,0.50358758,0.75629295,0.98752121,0.18332604,0.28237107,0.49080294,0.66974130,0.31316055,0.94870969,0.59234543,0.52206694,0.00581148,0.13066893,0.81227500,0.19347880,0.12523873,0.10353311,0.59148239,0.80801341,0.16627413,0.07401897,0.86343362,0.58593981,0.70299476,0.89943953,0.57701534,0.84669426,0.99949669,0.68922583,0.86718522,0.37282453,0.91189863,0.04017498,0.03013794,0.37532723,0.12473402,0.50082804,0.58397389,0.09431020,0.66268422,0.68216434,0.42581259,0.25498859,0.36745173,0.25387188,0.84941397,0.85575016,0.40584974,0.67089217,0.30611679,0.21053824,0.65286170,0.77090628,0.80496675,0.11166358,0.63088665,0.69311795,0.64140585,0.87382082,0.88555004,0.87263754,0.07302055,0.41802313,0.92160971,0.67790166,0.66542187,0.84874691,0.13111698,0.62191892,0.29165922,0.60481878,0.55352747,0.14587190,0.66793784,0.67374833,0.80441626,0.61669025,0.81016805,0.93540578,0.03893788,0.63041928,0.43843169,0.60470482,0.67872279,0.54215541,0.12809422,0.83108798,0.73052651,0.30754086,0.15423411,0.15372980,0.84295463,0.71013886]"
168,"[0.08296238,0.99486001,0.03503400,0.06517094,0.44049717,0.56523020,0.06605724,0.65003013,0.74433934,0.40702255,0.08918589,0.51499748,0.76998507,0.13743579,0.39130667,0.24071964,0.09646880,0.50231754,0.17320871,0.47932450,0.68986174,0.34272243,0.11362771,0.91859346,0.03025604,0.66114169,0.35425864,0.99566349,0.86948330,0.75503234,0.62766888,0.70068843,0.11871056,0.04031927,0.71821993,0.38364079,0.23238670,0.36350268,0.98542061,0.27707883,0.88189661,0.43542308,0.58129398,0.24923083,0.92297815,0.72739341,0.34408266,0.15424971,0.08965449,0.12859137,0.75900965,0.19744034,0.80214416,0.48086595,0.02302035,0.15111357,0.98220055,0.71272607,0.02026592,0.17449903,0.32822783,0.17118146,0.88131932,0.96428070,0.95913972,0.99417272,0.05934266,0.49983883,0.06506803,0.13112427,0.78115340,0.52549174,0.93251329,0.02169818,0.53669465,0.30667872,0.44411351,0.83541918,0.07613782,0.17260563,0.67492217,0.84812988,0.32745339,0.01731413,0.36003556,0.47366227,0.39225473,0.42250977,0.08365046,0.43790809,0.43357058,0.30305288,0.05808423,0.68575210,0.38643953,0.50514910,0.54546736,0.26368629,0.64732608,0.87971179,0.24321347,0.22863308,0.50571091,0.38760652,0.82302859,0.40432158,0.65355140,0.57652855,0.30392096,0.64800262,0.80225133,0.89190482,0.02049519,0.77950385,0.97694319,0.77908634,0.25995129,0.28297065,0.43408322,0.41628277,0.12900784,0.14927276,0.32377080,0.65199763,0.82317809,0.70449641,0.66877612,0.62791483]"
169,"[0.62208655,0.68142821,0.18126604,0.24633306,0.37745633,0.15860873,0.68409947,0.61661176,0.63830894,0.17500259,0.48168031,0.92579283,0.76121101,0.83734783,0.00995246,0.68487363,0.53300251,0.86045490,0.87776803,0.23780259,0.71146386,0.10371759,0.52622636,0.60987582,0.04778291,0.48135250,0.78440438,0.84248760,0.52823871,0.91467724,0.41982534,0.96529170,0.22897699,0.87630207,0.75601286,0.99922533,0.22785741,0.73356732,0.12117284,0.94420043,0.34852101,0.00207141,0.57859896,0.88251892,0.53052053,0.33277086,0.22467468,0.24516888,0.02467172,0.00161391,0.78069925,0.04064955,0.32361919,0.75770141,0.17398318,0.30299002,0.45226179,0.77603158,0.42802821,0.25120530,0.95570072,0.62447583,0.25238967,0.87447522,0.55590242,0.73716746,0.98349952,0.36095485,0.51956258,0.20366105,0.82027181,0.45857975,0.63358134,0.11526065,0.04105248,0.80226249,0.63960932,0.64956078,0.33443341,0.86743493,0.72788883,0.60565586,0.84345745,0.55492031,0.65863690,0.18486226,0.79473708,0.84251900,0.32387049,0.10827387,0.95076048,0.47899818,0.39367443,0.81349876,0.77878946,0.00776545,0.88406653,0.64007839,0.63930272,0.86715913,0.60072545,0.72189729,0.66609672,0.01461673,0.01668713,0.59528509,0.47780301,0.00832254,0.34109240,0.56576608,0.81093396,0.83560468,0.83721759,0.61791585,0.65856439,0.98218259,0.73988300,0.91386518,0.21685421,0.66911499,0.44514557,0.87317278,0.12437709,0.08007680,0.70455163,0.95694030,0.83141451,0.38731594]"
170,"[0.12448239,0.10798092,0.46893477,0.98849635,0.19215640,0.01242721,0.47100596,0.10458630,0.21984596,0.26089744,0.06315892,0.70276724,0.35232703,0.68675944,0.55419337,0.28208120,0.88773606,0.73119250,0.28611181,0.94474771,0.12960897,0.92434506,0.76686306,0.09073255,0.19900542,0.14976489,0.62876208,0.02243550,0.83593327,0.61472173,0.62248618,0.50655171,0.14662910,0.78593081,0.65308894,0.25381339,0.97570968,0.64180540,0.65642113,0.67310727,0.26839136,0.74619337,0.75451491,0.09560631,0.66137139,0.47230435,0.30790804,0.14512463,0.76303948,0.42160287,0.40378445,0.14366645,0.05753063,0.27438384,0.94349783,0.38864240,0.26181419,0.38619027,0.46626608,0.17081671,0.12775600,0.95916952,0.34648445,0.47096585,0.57894576,0.04787953,0.03637488,0.22853028,0.24095650,0.71196146,0.81654676,0.03639172,0.29728816,0.36044608,0.06321232,0.41553835,0.10229679,0.65648915,0.93856935,0.82630441,0.55749591,0.84360672,0.78835343,0.91796140,0.84230546,0.60916752,0.69989907,0.89890349,0.04866738,0.67742846,0.69986296,0.53579523,0.15051596,0.77300114,0.27955185,0.42617995,0.21210976,0.86519771,0.11901010,0.09471878,0.73652319,0.39294332,0.06604959,0.33443995,0.08063231,0.83514622,0.93075153,0.59212192,0.06442528,0.37233231,0.51745594,0.28049442,0.70209629,0.10587974,0.24954519,0.30707483,0.58145767,0.52495450,0.91359590,0.17540909,0.56159836,0.02786344,0.19867914,0.32643415,0.28560266,0.63208612,0.10305096,0.68199572]"
171,"[0.72987425,0.76624814,0.99477742,0.23573292,0.94769338,0.76423914,0.80062986,0.09791701,0.45836209,0.52157341,0.93711076,0.03940655,0.69589470,0.63446305,0.46076646,0.01826137,0.86186709,0.65021952,0.56817992,0.41048439,0.01965090,0.71954897,0.61845145,0.66711783,0.34454529,0.04440725,0.58020148,0.73071643,0.50371657,0.78326742,0.20944637,0.42155513,0.28675184,0.40576094,0.50047872,0.23700091,0.62994323,0.69599182,0.03043076,0.11106207,0.94620729,0.87695782,0.46907875,0.53350302,0.90583434,0.42328928,0.70378270,0.40587799,0.51175673,0.76130092,0.06837475,0.64983141,0.17478491,0.08837981,0.26378790,0.82538526,0.85324770,0.05192584,0.37835899,0.66396065,0.29604577,0.39909573,0.08109046,0.81096371,0.57721085,0.57198727,0.80771918,0.75541156,0.51964969,0.32027855,0.41819456,0.87655565,0.39812806,0.33523782,0.37464337,0.07053707,0.70499912,0.16576458,0.18402495,0.04589105,0.69610957,0.26428849,0.67477188,0.69442178,0.41396974,0.03242020,0.69953703,0.04408132,0.08848757,0.66868804,0.39940347,0.90311905,0.68638547,0.89583084,0.31738497,0.60413581,0.00989574,0.51037346,0.74737337,0.37731560,0.07330642,0.10373618,0.21479725,0.16100355,0.03796037,0.50703811,0.04054013,0.94637347,0.36966175,0.07344345,0.47932044,0.99107617,0.75237609,0.82074984,0.47058025,0.64536416,0.73374297,0.99752987,0.82291413,0.67616083,0.72808567,0.10644366,0.77040332,0.06644809,0.46554282,0.54663228,0.35759500,0.93480484]"
